Date, Time, Capacity
2022-06-29, 8, 68
2022-06-29, 9, 71
2022-06-29, 10, 77
2022-06-29, 11, 80
2022-06-29, 12, 83
2022-06-29, 13, 85
2022-06-29, 14, 87
2022-06-29, 15, 89
2022-06-29, 16, 89
2022-06-29, 17, 91
2022-06-29, 18, 85
2022-06-29, 19, 81
2022-06-29, 20, 79
2022-06-29, 21, 76
2022-06-29, 22, 70
2022-06-29, 23, 69
2022-06-30, 0, 68
2022-06-30, 1, 67
2022-06-30, 2, 67
2022-06-30, 3, 62
2022-06-30, 4, 64
2022-06-30, 5, 64
2022-06-30, 6, 66
2022-06-30, 7, 71
2022-06-30, 8, 77
2022-06-30, 9, 84
2022-06-30, 10, 89
2022-06-30, 11, 90
2022-06-30, 12, 91
2022-06-30, 13, 92
2022-06-30, 14, 92
2022-06-30, 15, 94
2022-06-30, 16, 97
2022-06-30, 17, 96
2022-06-30, 18, 95
2022-06-30, 19, 92
2022-06-30, 20, 78
2022-06-30, 21, 70
2022-06-30, 22, 66
2022-06-30, 23, 63
2022-07-01, 0, 60
2022-07-01, 1, 58
2022-07-01, 2, 57
2022-07-01, 3, 57
2022-07-01, 4, 57
2022-07-01, 5, 60
2022-07-01, 6, 64
2022-07-01, 7, 69
2022-07-01, 8, 71
2022-07-01, 9, 74
2022-07-01, 10, 74
2022-07-01, 11, 76
2022-07-01, 12, 79
2022-07-01, 13, 78
2022-07-01, 14, 81
2022-07-01, 15, 80
2022-07-01, 16, 81
2022-07-01, 17, 79
2022-07-01, 18, 77
2022-07-01, 19, 75
2022-07-01, 20, 71
2022-07-01, 21, 70
2022-07-01, 22, 68
2022-07-01, 23, 67
2022-07-02, 0, 65
2022-07-02, 1, 64
2022-07-02, 2, 64
2022-07-02, 3, 63
2022-07-02, 4, 63
2022-07-02, 5, 61
2022-07-02, 6, 62
2022-07-02, 7, 63
2022-07-02, 8, 65
2022-07-02, 9, 67
2022-07-02, 10, 65
2022-07-02, 11, 65
2022-07-02, 12, 66
2022-07-02, 13, 66
2022-07-02, 14, 65
2022-07-02, 15, 65
2022-07-02, 16, 65
2022-07-02, 17, 64
2022-07-02, 18, 64
2022-07-02, 19, 64
2022-07-02, 20, 63
2022-07-02, 21, 60
2022-07-02, 22, 59
2022-07-02, 23, 57
2022-07-03, 0, 56
2022-07-03, 1, 56
2022-07-03, 2, 55
2022-07-03, 3, 54
2022-07-03, 4, 54
2022-07-03, 5, 53
2022-07-03, 6, 53
2022-07-03, 7, 54
2022-07-03, 8, 55
2022-07-03, 9, 57
2022-07-03, 10, 59
2022-07-03, 11, 63
2022-07-03, 12, 65
2022-07-03, 13, 68
2022-07-03, 14, 70
2022-07-03, 15, 72
2022-07-03, 16, 72
2022-07-03, 17, 69
2022-07-03, 18, 70
2022-07-03, 19, 67
2022-07-03, 20, 66
2022-07-03, 21, 65
2022-07-03, 22, 64
2022-07-03, 23, 60
2022-07-04, 0, 57
2022-07-04, 1, 55
2022-07-04, 2, 55
2022-07-04, 3, 53
2022-07-04, 4, 51
2022-07-04, 5, 54
2022-07-04, 6, 57
2022-07-04, 7, 62
2022-07-04, 8, 66
2022-07-04, 9, 70
2022-07-04, 10, 73
2022-07-04, 11, 74
2022-07-04, 12, 73
2022-07-04, 13, 76
2022-07-04, 14, 76
2022-07-04, 15, 75
2022-07-04, 16, 75
2022-07-04, 17, 77
2022-07-04, 18, 76
2022-07-04, 19, 73
2022-07-04, 20, 68
2022-07-04, 21, 65
2022-07-04, 22, 62
2022-07-04, 23, 60
2022-07-05, 0, 56
2022-07-05, 1, 53
2022-07-05, 2, 53
2022-07-05, 3, 52
2022-07-05, 4, 50
2022-07-05, 5, 46
2022-07-05, 6, 46
2022-07-05, 7, 53
2022-07-05, 8, 63
2022-07-05, 9, 67
2022-07-05, 10, 70
2022-07-05, 11, 73
2022-07-05, 12, 76
2022-07-05, 13, 78
2022-07-05, 14, 79
2022-07-05, 15, 81
2022-07-05, 16, 81
2022-07-05, 17, 78
2022-07-05, 18, 76
2022-07-05, 19, 74
2022-07-05, 20, 68
2022-07-05, 21, 65
2022-07-05, 22, 63
2022-07-05, 23, 58
2022-07-06, 0, 51
2022-07-06, 1, 48
2022-07-06, 2, 46
2022-07-06, 3, 46
2022-07-06, 4, 48
2022-07-06, 5, 48
2022-07-06, 6, 52
2022-07-06, 7, 59
2022-07-06, 8, 62
2022-07-06, 9, 67
2022-07-06, 10, 68
2022-07-06, 11, 72
2022-07-06, 12, 73
2022-07-06, 13, 75
2022-07-06, 14, 76
2022-07-06, 15, 79
2022-07-06, 16, 81
2022-07-06, 17, 82
2022-07-06, 18, 79
2022-07-06, 19, 75
2022-07-06, 20, 70
2022-07-06, 21, 68
2022-07-06, 22, 61
2022-07-06, 23, 55
2022-07-07, 0, 55
2022-07-07, 1, 54
2022-07-07, 2, 56
2022-07-07, 3, 56
2022-07-07, 4, 56
2022-07-07, 5, 56
2022-07-07, 6, 59
2022-07-07, 7, 62
2022-07-07, 8, 66
2022-07-07, 9, 68
2022-07-07, 10, 69
2022-07-07, 11, 71
2022-07-07, 12, 69
2022-07-07, 13, 68
2022-07-07, 14, 69
2022-07-07, 15, 70
2022-07-07, 16, 70
2022-07-07, 17, 69
2022-07-07, 18, 68
2022-07-07, 19, 65
2022-07-07, 20, 64
2022-07-07, 21, 63
2022-07-07, 22, 63
2022-07-07, 23, 62
2022-07-08, 0, 62
2022-07-08, 1, 62
2022-07-08, 2, 62
2022-07-08, 3, 62
2022-07-08, 4, 62
2022-07-08, 5, 62
2022-07-08, 6, 61
2022-07-08, 7, 61
2022-07-08, 8, 61
2022-07-08, 9, 62
2022-07-08, 10, 62
2022-07-08, 11, 64
2022-07-08, 12, 67
2022-07-08, 13, 66
2022-07-08, 14, 65
2022-07-08, 15, 65
2022-07-08, 16, 65
2022-07-08, 17, 65
2022-07-08, 18, 65
2022-07-08, 19, 65
2022-07-08, 20, 65
2022-07-08, 21, 63
2022-07-08, 22, 60
2022-07-08, 23, 59
2022-07-09, 0, 56
2022-07-09, 1, 51
2022-07-09, 2, 51
2022-07-09, 3, 52
2022-07-09, 4, 53
2022-07-09, 5, 54
2022-07-09, 6, 54
2022-07-09, 7, 53
2022-07-09, 8, 54
2022-07-09, 9, 56
2022-07-09, 10, 59
2022-07-09, 11, 62
2022-07-09, 12, 61
2022-07-09, 13, 62
2022-07-09, 14, 63
2022-07-09, 15, 62
2022-07-09, 16, 61
2022-07-09, 17, 60
2022-07-09, 18, 64
2022-07-09, 19, 67
2022-07-09, 20, 60
2022-07-09, 21, 60
2022-07-09, 22, 59
2022-07-09, 23, 59
2022-07-10, 0, 58
2022-07-10, 1, 57
2022-07-10, 2, 56
2022-07-10, 3, 56
2022-07-10, 4, 56
2022-07-10, 5, 54
2022-07-10, 6, 54
2022-07-10, 7, 57
2022-07-10, 8, 58
2022-07-10, 9, 61
2022-07-10, 10, 65
2022-07-10, 11, 66
2022-07-10, 12, 70
2022-07-10, 13, 71
2022-07-10, 14, 73
2022-07-10, 15, 77
2022-07-10, 16, 78
2022-07-10, 17, 75
2022-07-10, 18, 77
2022-07-10, 19, 76
2022-07-10, 20, 70
2022-07-10, 21, 66
2022-07-10, 22, 63
2022-07-10, 23, 63
2022-07-11, 0, 63
2022-07-11, 1, 62
2022-07-11, 2, 58
2022-07-11, 3, 56
2022-07-11, 4, 56
2022-07-11, 5, 56
2022-07-11, 6, 58
2022-07-11, 7, 62
2022-07-11, 8, 63
2022-07-11, 9, 67
2022-07-11, 10, 70
2022-07-11, 11, 73
2022-07-11, 12, 74
2022-07-11, 13, 73
2022-07-11, 14, 69
2022-07-11, 15, 65
2022-07-11, 16, 64
2022-07-11, 17, 63
2022-07-11, 18, 63
2022-07-11, 19, 61
2022-07-11, 20, 61
2022-07-11, 21, 60
2022-07-11, 22, 60
2022-07-11, 23, 59
2022-07-12, 0, 58
2022-07-12, 1, 57
2022-07-12, 2, 58
2022-07-12, 3, 58
2022-07-12, 4, 58
2022-07-12, 5, 57
2022-07-12, 6, 59
2022-07-12, 7, 59
2022-07-12, 8, 59
2022-07-12, 9, 60
2022-07-12, 10, 62
2022-07-12, 11, 61
2022-07-12, 12, 62
2022-07-12, 13, 64
2022-07-12, 14, 66
2022-07-12, 15, 67
2022-07-12, 16, 70
2022-07-12, 17, 66
2022-07-12, 18, 61
2022-07-12, 19, 61
2022-07-12, 20, 59
2022-07-12, 21, 58
2022-07-12, 22, 60
2022-07-12, 23, 60
2022-07-13, 0, 60
2022-07-13, 1, 60
2022-07-13, 2, 60
2022-07-13, 3, 59
2022-07-13, 4, 59
2022-07-13, 5, 58
2022-07-13, 6, 59
2022-07-13, 7, 59
2022-07-13, 8, 60
2022-07-13, 9, 59
2022-07-13, 10, 62
2022-07-13, 11, 62
2022-07-13, 12, 65
2022-07-13, 13, 65
2022-07-13, 14, 65
2022-07-13, 15, 67
2022-07-13, 16, 68
2022-07-13, 17, 69
2022-07-13, 18, 70
2022-07-13, 19, 74
2022-07-13, 20, 66
2022-07-13, 21, 62
2022-07-13, 22, 56
2022-07-13, 23, 53
2022-07-14, 0, 51
2022-07-14, 1, 49
2022-07-14, 2, 46
2022-07-14, 3, 45
2022-07-14, 4, 44
2022-07-14, 5, 47
2022-07-14, 6, 51
2022-07-14, 7, 56
2022-07-14, 8, 61
2022-07-14, 9, 67
2022-07-14, 10, 67
2022-07-14, 11, 69
2022-07-14, 12, 70
2022-07-14, 13, 76
2022-07-14, 14, 75
2022-07-14, 15, 79
2022-07-14, 16, 77
2022-07-14, 17, 76
2022-07-14, 18, 75
2022-07-14, 19, 75
2022-07-14, 20, 71
2022-07-14, 21, 62
2022-07-14, 22, 57
2022-07-14, 23, 53
2022-07-15, 0, 53
2022-07-15, 1, 57
2022-07-15, 2, 56
2022-07-15, 3, 57
2022-07-15, 4, 56
2022-07-15, 5, 57
2022-07-15, 6, 56
2022-07-15, 7, 62
2022-07-15, 8, 66
2022-07-15, 9, 68
2022-07-15, 10, 69
2022-07-15, 11, 71
2022-07-15, 12, 73
2022-07-15, 13, 74
2022-07-15, 14, 77
2022-07-15, 15, 76
2022-07-15, 16, 74
2022-07-15, 17, 79
2022-07-15, 18, 80
2022-07-15, 19, 79
2022-07-15, 20, 78
2022-07-15, 21, 76
2022-07-15, 22, 75
2022-07-15, 23, 71
2022-07-16, 0, 65
2022-07-16, 1, 64
2022-07-16, 2, 63
2022-07-16, 3, 63
2022-07-16, 4, 63
2022-07-16, 5, 63
2022-07-16, 6, 62
2022-07-16, 7, 63
2022-07-16, 8, 65
2022-07-16, 9, 64
2022-07-16, 10, 64
2022-07-16, 11, 70
2022-07-16, 12, 67
2022-07-16, 13, 66
2022-07-16, 14, 62
2022-07-16, 15, 63
2022-07-16, 16, 64
2022-07-16, 17, 64
2022-07-16, 18, 63
2022-07-16, 19, 64
2022-07-16, 20, 62
2022-07-16, 21, 60
2022-07-16, 22, 59
2022-07-16, 23, 60
2022-07-17, 0, 57
2022-07-17, 1, 54
2022-07-17, 2, 55
2022-07-17, 3, 53
2022-07-17, 4, 52
2022-07-17, 5, 52
2022-07-17, 6, 52
2022-07-17, 7, 53
2022-07-17, 8, 55
2022-07-17, 9, 56
2022-07-17, 10, 57
2022-07-17, 11, 58
2022-07-17, 12, 60
2022-07-17, 13, 62
2022-07-17, 14, 58
2022-07-17, 15, 60
2022-07-17, 16, 57
2022-07-17, 17, 57
2022-07-17, 18, 57
2022-07-17, 19, 57
2022-07-17, 20, 57
2022-07-17, 21, 56
2022-07-17, 22, 56
2022-07-17, 23, 55
2022-07-18, 0, 55
2022-07-18, 1, 55
2022-07-18, 2, 56
2022-07-18, 3, 55
2022-07-18, 4, 55
2022-07-18, 5, 55
2022-07-18, 6, 56
2022-07-18, 7, 57
2022-07-18, 8, 58
2022-07-18, 9, 61
2022-07-18, 10, 63
2022-07-18, 11, 66
2022-07-18, 12, 68
2022-07-18, 13, 70
2022-07-18, 14, 70
2022-07-18, 15, 70
2022-07-18, 16, 68
2022-07-18, 17, 70
2022-07-18, 18, 72
2022-07-18, 19, 72
2022-07-18, 20, 65
2022-07-18, 21, 59
2022-07-18, 22, 53
2022-07-18, 23, 49
2022-07-19, 0, 48
2022-07-19, 1, 48
2022-07-19, 2, 47
2022-07-19, 3, 45
2022-07-19, 4, 46
2022-07-19, 5, 51
2022-07-19, 6, 54
2022-07-19, 7, 57
2022-07-19, 8, 62
2022-07-19, 9, 65
2022-07-19, 10, 68
2022-07-19, 11, 72
2022-07-19, 12, 76
2022-07-19, 13, 79
2022-07-19, 14, 82
2022-07-19, 15, 85
2022-07-19, 16, 88
2022-07-19, 17, 91
2022-07-19, 18, 90
2022-07-19, 19, 85
2022-07-19, 20, 69
2022-07-19, 21, 62
2022-07-19, 22, 56
2022-07-19, 23, 54
2022-07-20, 0, 53
2022-07-20, 1, 51
2022-07-20, 2, 51
2022-07-20, 3, 51
2022-07-20, 4, 50
2022-07-20, 5, 51
2022-07-20, 6, 51
2022-07-20, 7, 59
2022-07-20, 8, 68
2022-07-20, 9, 74
2022-07-20, 10, 78
2022-07-20, 11, 82
2022-07-20, 12, 85
2022-07-20, 13, 89
2022-07-20, 14, 93
2022-07-20, 15, 95
2022-07-20, 16, 97
2022-07-20, 17, 100
2022-07-20, 18, 94
2022-07-20, 19, 90
2022-07-20, 20, 75
2022-07-20, 21, 70
2022-07-20, 22, 65
2022-07-20, 23, 63
2022-07-21, 0, 62
2022-07-21, 1, 62
2022-07-21, 2, 62
2022-07-21, 3, 60
2022-07-21, 4, 60
2022-07-21, 5, 60
2022-07-21, 6, 64
2022-07-21, 7, 72
2022-07-21, 8, 75
2022-07-21, 9, 77
2022-07-21, 10, 78
2022-07-21, 11, 79
2022-07-21, 12, 79
2022-07-21, 13, 78
2022-07-21, 14, 79
2022-07-21, 15, 82
2022-07-21, 16, 83
2022-07-21, 17, 83
2022-07-21, 18, 82
2022-07-21, 19, 79
2022-07-21, 20, 77
2022-07-21, 21, 73
2022-07-21, 22, 70
2022-07-21, 23, 68
2022-07-22, 0, 67
2022-07-22, 1, 67
2022-07-22, 2, 67
2022-07-22, 3, 65
2022-07-22, 4, 65
2022-07-22, 5, 66
2022-07-22, 6, 67
2022-07-22, 7, 70
2022-07-22, 8, 72
2022-07-22, 9, 77
2022-07-22, 10, 81
2022-07-22, 11, 83
2022-07-22, 12, 87
2022-07-22, 13, 89
2022-07-22, 14, 94
2022-07-22, 15, 91
2022-07-22, 16, 91
2022-07-22, 17, 86
2022-07-22, 18, 87
2022-07-22, 19, 89
2022-07-22, 20, 82
2022-07-22, 21, 80
2022-07-22, 22, 76
2022-07-22, 23, 70
2022-07-23, 0, 65
2022-07-23, 1, 66
2022-07-23, 2, 68
2022-07-23, 3, 68
2022-07-23, 4, 66
2022-07-23, 5, 65
2022-07-23, 6, 68
2022-07-23, 7, 72
2022-07-23, 8, 74
2022-07-23, 9, 79
2022-07-23, 10, 82
2022-07-23, 11, 85
2022-07-23, 12, 87
2022-07-23, 13, 93
2022-07-23, 14, 95
2022-07-23, 15, 97
2022-07-23, 16, 97
2022-07-23, 17, 96
2022-07-23, 18, 94
2022-07-23, 19, 94
2022-07-23, 20, 78
2022-07-23, 21, 72
2022-07-23, 22, 71
2022-07-23, 23, 70
2022-07-24, 0, 71
2022-07-24, 1, 71
2022-07-24, 2, 70
2022-07-24, 3, 65
2022-07-24, 4, 65
2022-07-24, 5, 69
2022-07-24, 6, 71
2022-07-24, 7, 71
2022-07-24, 8, 74
2022-07-24, 9, 75
2022-07-24, 10, 79
2022-07-24, 11, 78
2022-07-24, 12, 75
2022-07-24, 13, 73
2022-07-24, 14, 73
2022-07-24, 15, 73
2022-07-24, 16, 73
2022-07-24, 17, 72
2022-07-24, 18, 71
2022-07-24, 19, 69
2022-07-24, 20, 67
2022-07-24, 21, 67
2022-07-24, 22, 66
2022-07-24, 23, 65
2022-07-25, 0, 65
2022-07-25, 1, 64
2022-07-25, 2, 64
2022-07-25, 3, 63
2022-07-25, 4, 63
2022-07-25, 5, 63
2022-07-25, 6, 64
2022-07-25, 7, 65
2022-07-25, 8, 68
2022-07-25, 9, 70
2022-07-25, 10, 73
2022-07-25, 11, 75
2022-07-25, 12, 79
2022-07-25, 13, 77
2022-07-25, 14, 77
2022-07-25, 15, 78
2022-07-25, 16, 84
2022-07-25, 17, 85
2022-07-25, 18, 80
2022-07-25, 19, 81
2022-07-25, 20, 76
2022-07-25, 21, 73
2022-07-25, 22, 67
2022-07-25, 23, 66
2022-07-26, 0, 63
2022-07-26, 1, 63
2022-07-26, 2, 64
2022-07-26, 3, 63
2022-07-26, 4, 64
2022-07-26, 5, 64
2022-07-26, 6, 66
2022-07-26, 7, 68
2022-07-26, 8, 72
2022-07-26, 9, 74
2022-07-26, 10, 75
2022-07-26, 11, 79
2022-07-26, 12, 81
2022-07-26, 13, 84
2022-07-26, 14, 83
2022-07-26, 15, 77
2022-07-26, 16, 74
2022-07-26, 17, 75
2022-07-26, 18, 76
2022-07-26, 19, 76
2022-07-26, 20, 74
2022-07-26, 21, 72
2022-07-26, 22, 70
2022-07-26, 23, 68
2022-07-27, 0, 67
2022-07-27, 1, 66
2022-07-27, 2, 67
2022-07-27, 3, 66
2022-07-27, 4, 65
2022-07-27, 5, 65
2022-07-27, 6, 66
2022-07-27, 7, 67
2022-07-27, 8, 69
2022-07-27, 9, 72
2022-07-27, 10, 73
2022-07-27, 11, 74
2022-07-27, 12, 75
2022-07-27, 13, 78
2022-07-27, 14, 77
2022-07-27, 15, 77
2022-07-27, 16, 75
2022-07-27, 17, 75
2022-07-27, 18, 72
2022-07-27, 19, 70
2022-07-27, 20, 70
2022-07-27, 21, 69
2022-07-27, 22, 68
2022-07-27, 23, 67
2022-07-28, 0, 66
2022-07-28, 1, 66
2022-07-28, 2, 65
2022-07-28, 3, 65
2022-07-28, 4, 63
2022-07-28, 5, 62
2022-07-28, 6, 62
2022-07-28, 7, 63
2022-07-28, 8, 64
2022-07-28, 9, 65
2022-07-28, 10, 67
2022-07-28, 11, 71
2022-07-28, 12, 74
2022-07-28, 13, 73
2022-07-28, 14, 75
2022-07-28, 15, 76
2022-07-28, 16, 73
2022-07-28, 17, 68
2022-07-28, 18, 68
2022-07-28, 19, 69
2022-07-28, 20, 66
2022-07-28, 21, 64
2022-07-28, 22, 61
2022-07-28, 23, 61
2022-07-29, 0, 59
2022-07-29, 1, 56
2022-07-29, 2, 57
2022-07-29, 3, 59
2022-07-29, 4, 59
2022-07-29, 5, 59
2022-07-29, 6, 59
2022-07-29, 7, 61
2022-07-29, 8, 64
2022-07-29, 9, 67
2022-07-29, 10, 68
2022-07-29, 11, 71
2022-07-29, 12, 73
2022-07-29, 13, 73
2022-07-29, 14, 73
2022-07-29, 15, 74
2022-07-29, 16, 74
2022-07-29, 17, 71
2022-07-29, 18, 71
2022-07-29, 19, 71
2022-07-29, 20, 70
2022-07-29, 21, 67
2022-07-29, 22, 65
2022-07-29, 23, 63
2022-07-30, 0, 62
2022-07-30, 1, 62
2022-07-30, 2, 63
2022-07-30, 3, 63
2022-07-30, 4, 63
2022-07-30, 5, 62
2022-07-30, 6, 62
2022-07-30, 7, 64
2022-07-30, 8, 65
2022-07-30, 9, 68
2022-07-30, 10, 71
2022-07-30, 11, 73
2022-07-30, 12, 76
2022-07-30, 13, 78
2022-07-30, 14, 77
2022-07-30, 15, 80
2022-07-30, 16, 78
2022-07-30, 17, 79
2022-07-30, 18, 76
2022-07-30, 19, 71
2022-07-30, 20, 68
2022-07-30, 21, 67
2022-07-30, 22, 65
2022-07-30, 23, 65
2022-07-31, 0, 63
2022-07-31, 1, 64
2022-07-31, 2, 63
2022-07-31, 3, 64
2022-07-31, 4, 65
2022-07-31, 5, 68
2022-07-31, 6, 68
2022-07-31, 7, 69
2022-07-31, 8, 69
2022-07-31, 9, 69
2022-07-31, 10, 71
2022-07-31, 11, 74
2022-07-31, 12, 73
2022-07-31, 13, 75
2022-07-31, 14, 77
2022-07-31, 15, 71
2022-07-31, 16, 69
2022-07-31, 17, 67
2022-07-31, 18, 70
2022-07-31, 19, 66
2022-07-31, 20, 66
2022-07-31, 21, 64
2022-07-31, 22, 61
2022-07-31, 23, 60
2022-08-01, 0, 60
2022-08-01, 1, 60
2022-08-01, 2, 60
2022-08-01, 3, 60
2022-08-01, 4, 60
2022-08-01, 5, 59
2022-08-01, 6, 59
2022-08-01, 7, 60
2022-08-01, 8, 62
2022-08-01, 9, 64
2022-08-01, 10, 66
2022-08-01, 11, 66
2022-08-01, 12, 67
2022-08-01, 13, 66
2022-08-01, 14, 66
2022-08-01, 15, 67
2022-08-01, 16, 67
2022-08-01, 17, 67
2022-08-01, 18, 66
2022-08-01, 19, 65
2022-08-01, 20, 65
2022-08-01, 21, 64
2022-08-01, 22, 61
2022-08-01, 23, 59
2022-08-02, 0, 59
2022-08-02, 1, 59
2022-08-02, 2, 59
2022-08-02, 3, 59
2022-08-02, 4, 59
2022-08-02, 5, 59
2022-08-02, 6, 59
2022-08-02, 7, 61
2022-08-02, 8, 62
2022-08-02, 9, 64
2022-08-02, 10, 65
2022-08-02, 11, 68
2022-08-02, 12, 68
2022-08-02, 13, 67
2022-08-02, 14, 73
2022-08-02, 15, 73
2022-08-02, 16, 75
2022-08-02, 17, 71
2022-08-02, 18, 69
2022-08-02, 19, 68
2022-08-02, 20, 65
2022-08-02, 21, 63
2022-08-02, 22, 62
2022-08-02, 23, 61
2022-08-03, 0, 60
2022-08-03, 1, 59
2022-08-03, 2, 59
2022-08-03, 3, 59
2022-08-03, 4, 59
2022-08-03, 5, 59
2022-08-03, 6, 57
2022-08-03, 7, 57
2022-08-03, 8, 63
2022-08-03, 9, 67
2022-08-03, 10, 71
2022-08-03, 11, 77
2022-08-03, 12, 81
2022-08-03, 13, 80
2022-08-03, 14, 86
2022-08-03, 15, 84
2022-08-03, 16, 82
2022-08-03, 17, 81
2022-08-03, 18, 78
2022-08-03, 19, 71
2022-08-03, 20, 66
2022-08-03, 21, 63
2022-08-03, 22, 62
2022-08-03, 23, 61
2022-08-04, 0, 61
2022-08-04, 1, 61
2022-08-04, 2, 61
2022-08-04, 3, 61
2022-08-04, 4, 61
2022-08-04, 5, 61
2022-08-04, 6, 61
2022-08-04, 7, 62
2022-08-04, 8, 63
2022-08-04, 9, 64
2022-08-04, 10, 65
2022-08-04, 11, 65
2022-08-04, 12, 65
2022-08-04, 13, 66
2022-08-04, 14, 66
2022-08-04, 15, 67
2022-08-04, 16, 68
2022-08-04, 17, 69
2022-08-04, 18, 69
2022-08-04, 19, 69
2022-08-04, 20, 68
2022-08-04, 21, 67
2022-08-04, 22, 65
2022-08-04, 23, 64
2022-08-05, 0, 63
2022-08-05, 1, 64
2022-08-05, 2, 62
2022-08-05, 3, 61
2022-08-05, 4, 62
2022-08-05, 5, 63
2022-08-05, 6, 63
2022-08-05, 7, 65
2022-08-05, 8, 67
2022-08-05, 9, 68
2022-08-05, 10, 70
2022-08-05, 11, 73
2022-08-05, 12, 73
2022-08-05, 13, 73
2022-08-05, 14, 72
2022-08-05, 15, 74
2022-08-05, 16, 74
2022-08-05, 17, 72
2022-08-05, 18, 72
2022-08-05, 19, 70
2022-08-05, 20, 67
2022-08-05, 21, 66
2022-08-05, 22, 65
2022-08-05, 23, 65
2022-08-06, 0, 64
2022-08-06, 1, 64
2022-08-06, 2, 64
2022-08-06, 3, 64
2022-08-06, 4, 63
2022-08-06, 5, 62
2022-08-06, 6, 62
2022-08-06, 7, 63
2022-08-06, 8, 64
2022-08-06, 9, 69
2022-08-06, 10, 73
2022-08-06, 11, 75
2022-08-06, 12, 77
2022-08-06, 13, 77
2022-08-06, 14, 79
2022-08-06, 15, 76
2022-08-06, 16, 75
2022-08-06, 17, 73
2022-08-06, 18, 73
2022-08-06, 19, 72
2022-08-06, 20, 71
2022-08-06, 21, 68
2022-08-06, 22, 70
2022-08-06, 23, 70
2022-08-07, 0, 70
2022-08-07, 1, 69
2022-08-07, 2, 68
2022-08-07, 3, 65
2022-08-07, 4, 65
2022-08-07, 5, 64
2022-08-07, 6, 64
2022-08-07, 7, 64
2022-08-07, 8, 65
2022-08-07, 9, 68
2022-08-07, 10, 69
2022-08-07, 11, 71
2022-08-07, 12, 72
2022-08-07, 13, 72
2022-08-07, 14, 71
2022-08-07, 15, 69
2022-08-07, 16, 68
2022-08-07, 17, 65
2022-08-07, 18, 65
2022-08-07, 19, 63
2022-08-07, 20, 62
2022-08-07, 21, 60
2022-08-07, 22, 60
2022-08-07, 23, 59
2022-08-08, 0, 59
2022-08-08, 1, 59
2022-08-08, 2, 58
2022-08-08, 3, 58
2022-08-08, 4, 57
2022-08-08, 5, 57
2022-08-08, 6, 58
2022-08-08, 7, 59
2022-08-08, 8, 59
2022-08-08, 9, 61
2022-08-08, 10, 62
2022-08-08, 11, 63
2022-08-08, 12, 65
2022-08-08, 13, 67
2022-08-08, 14, 68
2022-08-08, 15, 69
2022-08-08, 16, 69
2022-08-08, 17, 69
2022-08-08, 18, 69
2022-08-08, 19, 69
2022-08-08, 20, 68
2022-08-08, 21, 62
2022-08-08, 22, 55
2022-08-08, 23, 55
2022-08-09, 0, 54
2022-08-09, 1, 53
2022-08-09, 2, 53
2022-08-09, 3, 53
2022-08-09, 4, 51
2022-08-09, 5, 50
2022-08-09, 6, 51
2022-08-09, 7, 56
2022-08-09, 8, 60
2022-08-09, 9, 65
2022-08-09, 10, 69
2022-08-09, 11, 74
2022-08-09, 12, 76
2022-08-09, 13, 77
2022-08-09, 14, 76
2022-08-09, 15, 80
2022-08-09, 16, 80
2022-08-09, 17, 78
2022-08-09, 18, 78
2022-08-09, 19, 81
2022-08-09, 20, 74
2022-08-09, 21, 68
2022-08-09, 22, 64
2022-08-09, 23, 65
2022-08-10, 0, 60
2022-08-10, 1, 60
2022-08-10, 2, 62
2022-08-10, 3, 66
2022-08-10, 4, 69
2022-08-10, 5, 68
2022-08-10, 6, 67
2022-08-10, 7, 67
2022-08-10, 8, 67
2022-08-10, 9, 68
2022-08-10, 10, 69
2022-08-10, 11, 70
2022-08-10, 12, 71
2022-08-10, 13, 73
2022-08-10, 14, 74
2022-08-10, 15, 73
2022-08-10, 16, 73
2022-08-10, 17, 76
2022-08-10, 18, 75
2022-08-10, 19, 74
2022-08-10, 20, 73
2022-08-10, 21, 72
2022-08-10, 22, 71
2022-08-10, 23, 70
2022-08-11, 0, 71
2022-08-11, 1, 70
2022-08-11, 2, 70
2022-08-11, 3, 70
2022-08-11, 4, 70
2022-08-11, 5, 70
2022-08-11, 6, 70
2022-08-11, 7, 70
2022-08-11, 8, 70
2022-08-11, 9, 72
2022-08-11, 10, 73
2022-08-11, 11, 74
2022-08-11, 12, 74
2022-08-11, 13, 74
2022-08-11, 14, 75
2022-08-11, 15, 75
2022-08-11, 16, 76
2022-08-11, 17, 74
2022-08-11, 18, 74
2022-08-11, 19, 72
2022-08-11, 20, 72
2022-08-11, 21, 71
2022-08-11, 22, 71
2022-08-11, 23, 70
2022-08-12, 0, 70
2022-08-12, 1, 71
2022-08-12, 2, 67
2022-08-12, 3, 65
2022-08-12, 4, 64
2022-08-12, 5, 63
2022-08-12, 6, 62
2022-08-12, 7, 63
2022-08-12, 8, 64
2022-08-12, 9, 63
2022-08-12, 10, 65
2022-08-12, 11, 68
2022-08-12, 12, 67
2022-08-12, 13, 66
2022-08-12, 14, 67
2022-08-12, 15, 68
2022-08-12, 16, 67
2022-08-12, 17, 67
2022-08-12, 18, 66
2022-08-12, 19, 65
2022-08-12, 20, 65
2022-08-12, 21, 65
2022-08-12, 22, 65
2022-08-12, 23, 63
2022-08-13, 0, 62
2022-08-13, 1, 60
2022-08-13, 2, 59
2022-08-13, 3, 59
