location,date,total_cases,new_cases,new_cases_smoothed
Italy,2022-03-21,13895188,33445,70326.143
Italy,2022-03-22,13992092,96904,71824.714
Italy,2022-03-23,14070450,78358,72426.286
Italy,2022-03-24,14153098,82648,72466.286
Italy,2022-03-25,14229495,76397,72154.857
Italy,2022-03-26,14304111,74616,71990.286
Italy,2022-03-27,14364723,60612,71854.286
Italy,2022-03-28,14396283,31560,71585
Italy,2022-03-29,14496579,100296,72069.571
Italy,2022-03-30,14567990,71411,71077.143
Italy,2022-03-31,14642354,74364,69893.714
Italy,2022-04-01,14719394,77040,69985.571
Italy,2022-04-02,14790806,71412,69527.857
Italy,2022-04-03,14845815,55009,68727.429
Italy,2022-04-04,14877144,31329,68694.429
Italy,2022-04-05,14966058,88914,67068.429
Italy,2022-04-06,15035943,69885,66850.429
Italy,2022-04-07,15106066,70123,66244.571
Italy,2022-04-08,15173707,67641,64901.857
Italy,2022-04-09,15238128,64421,63903.143
Italy,2022-04-10,15292048,53920,63747.571
Italy,2022-04-11,15320753,28705,63372.714
Italy,2022-04-12,15404809,84056,62678.714
Italy,2022-04-13,15467395,62586,61636
Italy,2022-04-14,15533012,65617,60992.286
Italy,2022-04-15,15595302,62290,60227.857
Italy,2022-04-16,15659835,64533,60243.857
Italy,2022-04-17,15712088,52253,60005.714
Italy,2022-04-18,15730676,18588,58560.429
Italy,2022-04-19,15758002,27326,50456.143
Italy,2022-04-20,15858442,100440,55863.857
Italy,2022-04-21,15934437,75995,57346.429
Italy,2022-04-22,16008181,73744,58982.714
Italy,2022-04-23,16079209,71028,59910.571
Italy,2022-04-24,16136057,56848,60567
Italy,2022-04-25,16161339,25282,61523.286
Italy,2022-04-26,16191323,29984,61903
Italy,2022-04-27,16279754,88431,60187.429
Italy,2022-04-28,16349788,70034,59335.857
Italy,2022-04-29,16409183,59395,57286
Italy,2022-04-30,16463200,54017,54855.857
Italy,2022-05-01,16504791,41591,52676.286
Italy,2022-05-02,16523859,19068,51788.571
Italy,2022-05-03,16586268,62409,56420.714
Italy,2022-05-04,16633911,47643,50593.857
Italy,2022-05-05,16682626,48715,47548.286
Italy,2022-05-06,16726990,44364,45401
Italy,2022-05-07,16767773,40783,43510.429
Italy,2022-05-08,16798998,31225,42029.571
Italy,2022-05-09,16816419,17421,41794.286
Italy,2022-05-10,16872618,56199,40907.143
Italy,2022-05-11,16915301,42683,40198.571
Italy,2022-05-12,16954784,39483,38879.714
Italy,2022-05-13,16993813,39029,38117.571
Italy,2022-05-14,17030147,36334,37482
Italy,2022-05-15,17057873,27726,36982.143
Italy,2022-05-16,17071649,13776,36461.429
Italy,2022-05-17,17116550,44901,34847.429
Italy,2022-05-18,17147477,30927,33168
Italy,2022-05-19,17178199,30722,31916.429
Italy,2022-05-20,17205017,26818,30172
Italy,2022-05-21,17229263,24246,28445.143
Italy,2022-05-22,17247552,18289,27097
Italy,2022-05-23,17257573,10021,26560.571
Italy,2022-05-24,17288287,30714,24533.857
Italy,2022-05-25,17312432,24145,23565
Italy,2022-05-26,17333299,20867,22157.143
Italy,2022-05-27,17355119,21820,21443.143
Italy,2022-05-28,17373741,18622,20639.714
Italy,2022-05-29,17388877,15136,20189.286
Italy,2022-05-30,17396723,7846,19878.571
Italy,2022-05-31,17421410,24687,19017.571
Italy,2022-06-01,17440232,18822,18257.143
Italy,2022-06-02,17457950,17718,17807.286
Italy,2022-06-03,17467642,9692,16074.714
Italy,2022-06-04,17490451,22809,16672.857
Italy,2022-06-05,17505973,15522,16728
Italy,2022-06-06,17514589,8616,16838
Italy,2022-06-07,17543136,28547,17389.429
Italy,2022-06-08,17566061,22925,17975.571
Italy,2022-06-09,17589595,23534,18806.429
Italy,2022-06-10,17611607,22012,20566.429
Italy,2022-06-11,17634065,22458,20516.286
Italy,2022-06-12,17653375,19310,21057.429
Italy,2022-06-13,17664043,10668,21350.571
Italy,2022-06-14,17703887,39844,22964.429
Italy,2022-06-15,17736696,32809,24376.429
Italy,2022-06-16,17773764,37068,26309.857
Italy,2022-06-17,17809934,36170,28332.429
Italy,2022-06-18,17844905,34971,30120
Italy,2022-06-19,17879160,34255,32255
Italy,2022-06-20,17896065,16905,33146
Italy,2022-06-21,17959329,63264,36491.714
Italy,2022-06-22,18014202,54873,39643.714
Italy,2022-06-23,18071634,57432,42552.857
Italy,2022-06-24,18128044,56410,45444.286
Italy,2022-06-25,18184917,56873,48573.143
Italy,2022-06-26,18234242,49325,50726
Italy,2022-06-27,18259261,25019,51885.143
Italy,2022-06-28,18343422,84161,54870.429
Italy,2022-06-29,18438877,95455,60667.857
Italy,2022-06-30,18523111,84234,64496.714
Italy,2022-07-01,18610011,86900,68852.429
Italy,2022-07-02,18695954,85943,73005.286
Italy,2022-07-03,18768871,72917,76375.571
Italy,2022-07-04,18805756,36885,78070.714
Italy,2022-07-05,18938771,133015,85049.857
Italy,2022-07-06,19048788,110017,87130.143
Italy,2022-07-07,19157174,108386,90580.429
Italy,2022-07-08,19259037,101863,92718
Italy,2022-07-09,19357938,98901,94569.143
Italy,2022-07-10,19439501,81563,95804.286
Italy,2022-07-11,19523262,83761,102500.857
Italy,2022-07-12,19667320,144058,104078.429
Italy,2022-07-13,19778911,111591,104303.286
Italy,2022-07-14,19887543,108632,104338.429
Italy,2022-07-15,19985479,97936,103777.429
Italy,2022-07-16,20076863,91384,102703.571
Italy,2022-07-17,20145859,68996,100908.286
Italy,2022-07-18,20177910,32051,93521.143
Italy,2022-07-19,20299013,121103,90241.857
Italy,2022-07-20,20385814,86801,86700.429
Italy,2022-07-21,20467349,81535,82829.429
Italy,2022-07-22,20539016,71667,79076.714
Italy,2022-07-23,20608190,69174,75903.857
Italy,2022-07-24,20660065,51875,73458
Italy,2022-07-25,20684182,24117,72324.571
Italy,2022-07-26,20772833,88651,67688.571
Italy,2022-07-27,20837233,64400,64488.429
Italy,2022-07-28,20898059,60826,61530
Italy,2022-07-29,20952476,54417,59065.714
Italy,2022-07-30,21002773,50297,56369
Italy,2022-07-31,21040025,37252,54280
Italy,2022-08-01,21059545,19520,53623.286
Italy,2022-08-02,21124644,65099,50258.714
Italy,2022-08-03,21170600,45956,47623.857
Italy,2022-08-04,21213559,42959,45071.429
Italy,2022-08-05,21251774,38215,42756.857
Italy,2022-08-06,21286771,34997,40571.143
Italy,2022-08-07,21313427,26656,39057.429
Italy,2022-08-08,21325402,11975,37979.571
Italy,2022-08-09,21368480,43078,34833.714
Italy,2022-08-10,21400179,31699,32797
Italy,2022-08-11,21428602,28423,30720.429
Italy,2022-08-12,21455291,26689,29073.857
Italy,2022-08-13,21480076,24785,27615
Italy,2022-08-14,21499531,19455,26586.286
Italy,2022-08-15,21509424,9893,26288.857
Italy,2022-08-16,21518365,8941,21412.143
Italy,2022-08-17,21554626,36261,22063.857
Italy,2022-08-18,21581917,27291,21902.143
Italy,2022-08-19,21606606,24689,21616.429
Italy,2022-08-20,21630998,24392,21560.286
Italy,2022-08-21,21650468,19470,21562.429
Italy,2022-08-22,21660885,10417,21637.286
Italy,2022-08-23,21696242,35357,25411
Italy,2022-08-24,21721630,25388,23857.714
Italy,2022-08-25,21745065,23435,23306.857
Italy,2022-08-26,21767060,21995,22922
Italy,2022-08-27,21788862,21802,22552
Italy,2022-08-28,21806509,17647,22291.571
Italy,2022-08-29,21814856,8347,21995.857
Italy,2022-08-30,21845943,31087,21385.857
Italy,2022-08-31,21867757,21814,20875.286
Italy,2022-09-01,21888255,20498,20455.714
Italy,2022-09-02,21907413,19158,20050.429
Italy,2022-09-03,21925073,17660,19458.714
Italy,2022-09-04,21938269,13196,18822.857
Italy,2022-09-05,21944877,6608,18574.429
Italy,2022-09-06,21969725,24848,17683.143
Italy,2022-09-07,21987295,17570,17076.857
Italy,2022-09-08,22004612,17317,16622.429
Italy,2022-09-09,22020154,15542,16105.857
Italy,2022-09-10,22035291,15137,15745.429
Italy,2022-09-11,22047192,11901,15560.429
Italy,2022-09-12,22054443,7251,15652.286
Italy,2022-09-13,22077601,23158,15410.857
Italy,2022-09-14,22096450,18849,15593.571
Italy,2022-09-15,22114423,17973,15687.286
Italy,2022-09-16,22131785,17362,15947.286
Italy,2022-09-17,22148935,17150,16234.857
Italy,2022-09-18,22161016,12081,16260.571
Italy,2022-09-19,22169273,8257,16404.286
Italy,2022-09-20,22197658,28385,17151
Italy,2022-09-21,22218846,21188,17485.143
Italy,2022-09-22,22241369,22523,18135.143
Italy,2022-09-23,22262452,21083,18666.714
Italy,2022-09-24,22284812,22360,19411
Italy,2022-09-25,22303606,18794,20370
Italy,2022-09-26,22313612,10006,20619.857
Italy,2022-09-27,22358487,44875,22975.571
Italy,2022-09-28,22395282,36795,25205.143
Italy,2022-09-29,22432803,37521,27347.714
Italy,2022-09-30,22467278,34475,29260.857
Italy,2022-10-01,22500346,33068,30790.571
Italy,2022-10-02,22529252,28906,32235.143
Italy,2022-10-03,22542568,13316,32708
Italy,2022-10-04,22602840,60272,34907.571
Italy,2022-10-05,22648063,45223,36111.571
Italy,2022-10-06,22692912,44849,37158.429
Italy,2022-10-07,22737577,44665,38614.143
Italy,2022-10-08,22781293,43716,40135.286
Italy,2022-10-09,22815736,34443,40926.286
Italy,2022-10-10,22830825,15089,41179.571
Italy,2022-10-11,22896742,65917,41986
Italy,2022-10-12,22944496,47754,42347.571
Italy,2022-10-13,22990201,45705,42469.857
Italy,2022-10-14,23030777,40576,41885.714
Italy,2022-10-15,23069745,38968,41207.429
Italy,2022-10-16,23099983,30238,40606.714
Italy,2022-10-17,23114013,14030,40455.429
Italy,2022-10-18,23172370,58357,39375.429
Italy,2022-10-19,23214073,41703,38511
Italy,2022-10-20,23254633,40560,37776
Italy,2022-10-21,23290747,36114,37138.571
Italy,2022-10-22,23322522,31775,36111
Italy,2022-10-23,23348075,25553,35441.714
Italy,2022-10-24,23359680,11605,35095.286
Italy,2022-10-25,23408393,48713,33717.571
Italy,2022-10-26,23443429,35036,32765.143
Italy,2022-10-27,23475187,31758,31507.714
Italy,2022-10-28,23504224,29037,30496.714
Italy,2022-10-29,23531023,26799,29785.857
Italy,2022-10-30,23531023,0,26135.429
Italy,2022-10-31,23531023,0,24477.571
Italy,2022-11-01,23531023,0,17518.571
Italy,2022-11-02,23531023,0,12513.429
Italy,2022-11-03,23531023,0,7976.571
Italy,2022-11-04,23642011,110988,19683.857
Italy,2022-11-05,23642011,0,15855.429
Italy,2022-11-06,23642011,0,15855.429
Italy,2022-11-07,23642011,0,15855.429
Italy,2022-11-08,23642011,0,15855.429
Italy,2022-11-09,23642011,0,15855.429
Italy,2022-11-10,23642011,0,15855.429
Italy,2022-11-11,23823192,181181,25883
Italy,2022-11-12,23823192,0,25883
Italy,2022-11-13,23823192,0,25883
Italy,2022-11-14,23823192,0,25883
Italy,2022-11-15,23823192,0,25883
Italy,2022-11-16,23823192,0,25883
Italy,2022-11-17,23823192,0,25883
Italy,2022-11-18,24031538,208346,29763.714
Italy,2022-11-19,24031538,0,29763.714
Italy,2022-11-20,24031538,0,29763.714
Italy,2022-11-21,24031538,0,29763.714
Italy,2022-11-22,24031538,0,29763.714
Italy,2022-11-23,24031538,0,29763.714
Italy,2022-11-24,24031538,0,29763.714
Italy,2022-11-25,24260660,229122,32731.714
Italy,2022-11-26,24260660,0,32731.714
Italy,2022-11-27,24260660,0,32731.714
Italy,2022-11-28,24260660,0,32731.714
Italy,2022-11-29,24260660,0,32731.714
Italy,2022-11-30,24260660,0,32731.714
Italy,2022-12-01,24260660,0,32731.714
Italy,2022-12-02,24488080,227420,32488.571
Italy,2022-12-03,24488080,0,32488.571
Italy,2022-12-04,24488080,0,32488.571
Italy,2022-12-05,24488080,0,32488.571
Italy,2022-12-06,24488080,0,32488.571
Italy,2022-12-07,24488080,0,32488.571
Italy,2022-12-08,24488080,0,32488.571
Italy,2022-12-09,24709404,221324,31617.714
Italy,2022-12-10,24709404,0,31617.714
Italy,2022-12-11,24709404,0,31617.714
Italy,2022-12-12,24709404,0,31617.714
Italy,2022-12-13,24709404,0,31617.714
Italy,2022-12-14,24709404,0,31617.714
Italy,2022-12-15,24709404,0,31617.714
Italy,2022-12-16,24884034,174630,24947.143
Italy,2022-12-17,24884034,0,24947.143
Italy,2022-12-18,24884034,0,24947.143
Italy,2022-12-19,24884034,0,24947.143
Italy,2022-12-20,24884034,0,24947.143
Italy,2022-12-21,24884034,0,24947.143
Italy,2022-12-22,24884034,0,24947.143
Italy,2022-12-23,25021606,137572,19653.143
Italy,2022-12-24,25021606,0,19653.143
Italy,2022-12-25,25021606,0,19653.143
Italy,2022-12-26,25021606,0,19653.143
Italy,2022-12-27,25021606,0,19653.143
Italy,2022-12-28,25021606,0,19653.143
Italy,2022-12-29,25021606,0,19653.143
Italy,2022-12-30,25143705,122099,17442.714
Italy,2022-12-31,25143705,0,17442.714
Italy,2023-01-01,25143705,0,17442.714
Italy,2023-01-02,25143705,0,17442.714
Italy,2023-01-03,25143705,0,17442.714
Italy,2023-01-04,25143705,0,17442.714
Italy,2023-01-05,25143705,0,17442.714
Italy,2023-01-06,25279682,135977,19425.286
Italy,2023-01-07,25279682,0,19425.286
Italy,2023-01-08,25279682,0,19425.286
Italy,2023-01-09,25279682,0,19425.286
Italy,2023-01-10,25279682,0,19425.286
Italy,2023-01-11,25279682,0,19425.286
Italy,2023-01-12,25279682,0,19425.286
Italy,2023-01-13,25363742,84060,12008.571
Italy,2023-01-14,25363742,0,12008.571
Italy,2023-01-15,25363742,0,12008.571
Italy,2023-01-16,25363742,0,12008.571
Italy,2023-01-17,25363742,0,12008.571
Italy,2023-01-18,25363742,0,12008.571
Italy,2023-01-19,25363742,0,12008.571
Italy,2023-01-20,25415630,51888,7412.571
Italy,2023-01-21,25415630,0,7412.571
Italy,2023-01-22,25415630,0,7412.571
Italy,2023-01-23,25415630,0,7412.571
Italy,2023-01-24,25415630,0,7412.571
Italy,2023-01-25,25415630,0,7412.571
Italy,2023-01-26,25415630,0,7412.571
Italy,2023-01-27,25453789,38159,5451.286
Italy,2023-01-28,25453789,0,5451.286
Italy,2023-01-29,25453789,0,5451.286
Italy,2023-01-30,25453789,0,5451.286
Italy,2023-01-31,25453789,0,5451.286
Italy,2023-02-01,25453789,0,5451.286
Italy,2023-02-02,25453789,0,5451.286
Italy,2023-02-03,25488166,34377,4911
Italy,2023-02-04,25488166,0,4911
Italy,2023-02-05,25488166,0,4911
Italy,2023-02-06,25488166,0,4911
Italy,2023-02-07,25488166,0,4911
Italy,2023-02-08,25488166,0,4911
Italy,2023-02-09,25488166,0,4911
Italy,2023-02-10,25519067,30901,4414.429
Italy,2023-02-11,25519067,,
Italy,2023-02-12,25519067,,
Jersey,2021-03-14,,,
Jersey,2021-03-15,,,
Jersey,2021-03-16,,,
Jersey,2021-03-17,,,
Jersey,2021-03-18,,,
Jersey,2021-03-19,,,
Jersey,2021-03-20,,,
Jersey,2021-03-21,,,
Jersey,2021-03-22,,,
Jersey,2021-03-23,,,
Jersey,2021-03-24,,,
Jersey,2021-03-25,,,
Jersey,2021-03-26,,,
Jersey,2021-03-27,,,
Jersey,2021-03-28,,,
Jersey,2021-03-29,,,
Jersey,2021-03-30,,,
Jersey,2021-03-31,,,
Jersey,2021-04-01,,,
Jersey,2021-04-02,,,
Jersey,2021-04-03,,,
Jersey,2021-04-04,,,
Jersey,2021-04-05,,,
Jersey,2021-04-06,,,
Jersey,2021-04-07,,,
Jersey,2021-04-08,,,
Jersey,2021-04-09,,,
Jersey,2021-04-10,,,
Jersey,2021-04-11,,,
Jersey,2021-04-12,,,
Jersey,2021-04-13,,,
Jersey,2021-04-14,,,
Jersey,2021-04-15,,,
Jersey,2021-04-16,,,
Jersey,2021-04-17,,,
Jersey,2021-04-18,,,
Jersey,2021-04-19,,,
Jersey,2021-04-20,,,
Jersey,2021-04-21,,,
Jersey,2021-04-22,,,
Jersey,2021-04-23,,,
Jersey,2021-04-24,,,
Jersey,2021-04-25,,,
Jersey,2021-04-26,,,
Jersey,2021-04-27,,,
Jersey,2021-04-28,,,
Jersey,2021-04-29,,,
Jersey,2021-04-30,,,
Jersey,2021-05-01,,,
Jersey,2021-05-02,,,
Jersey,2021-05-03,,,
Jersey,2021-05-04,,,
Jersey,2021-05-05,,,
Jersey,2021-05-06,,,
Jersey,2021-05-07,,,
Jersey,2021-05-08,,,
Jersey,2021-05-09,,,
Jersey,2021-05-10,,,
Jersey,2021-05-11,,,
Jersey,2021-05-12,,,
Jersey,2021-05-13,,,
Jersey,2021-05-14,,,
Jersey,2021-05-15,,,
Jersey,2021-05-16,,,
Jersey,2021-05-17,,,
Jersey,2021-05-18,,,
Jersey,2021-05-19,,,
Jersey,2021-05-20,,,
Jersey,2021-05-21,,,
Jersey,2021-05-22,,,
Jersey,2021-05-23,,,
Jersey,2021-05-24,,,
Jersey,2021-05-25,,,
Jersey,2021-05-26,,,
Jersey,2021-05-27,,,
Jersey,2021-05-28,,,
Jersey,2021-05-29,,,
Jersey,2021-05-30,,,
Jersey,2021-05-31,,,
Jersey,2021-06-01,,,
Jersey,2021-06-02,,,
Jersey,2021-06-03,,,
Jersey,2021-06-04,,,
Jersey,2021-06-05,,,
